Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03 00:00:00-05:00,27.170000076293945,27.459999084472656,27.030000686645508,27.219999313354492,26.440338134765625,46800
2022-01-04 00:00:00-05:00,27.260000228881836,27.26099967956543,26.889999389648438,27.059999465942383,26.284921646118164,21800
2022-01-05 00:00:00-05:00,27.110000610351562,27.219999313354492,26.229999542236328,26.229999542236328,25.478696823120117,27400
2022-01-06 00:00:00-05:00,26.31999969482422,26.469999313354492,25.84000015258789,26.219999313354492,25.468982696533203,79200
2022-01-07 00:00:00-05:00,26.309999465942383,26.709999084472656,26.309999465942383,26.459999084472656,25.70210838317871,69400
2022-01-10 00:00:00-05:00,26.299999237060547,26.40999984741211,25.790000915527344,26.100000381469727,25.352420806884766,40900
2022-01-11 00:00:00-05:00,26.094999313354492,26.600000381469727,26.0,26.540000915527344,25.77981948852539,25300
2022-01-12 00:00:00-05:00,26.709999084472656,26.860000610351562,26.469999313354492,26.510000228881836,25.750675201416016,23500
2022-01-13 00:00:00-05:00,26.43000030517578,26.43000030517578,25.851999282836914,25.860000610351562,25.11929702758789,24000
2022-01-14 00:00:00-05:00,25.719999313354492,26.09000015258789,25.614999771118164,26.0,25.255285263061523,32700
2022-01-18 00:00:00-05:00,25.920000076293945,25.920000076293945,25.40999984741211,25.40999984741211,24.68218231201172,40600
2022-01-19 00:00:00-05:00,25.530000686645508,25.610000610351562,25.18000030517578,25.219999313354492,24.49762725830078,25500
2022-01-20 00:00:00-05:00,25.170000076293945,25.799999237060547,25.135000228881836,25.209999084472656,24.487913131713867,26500
2022-01-21 00:00:00-05:00,25.049999237060547,25.139999389648438,24.520000457763672,24.520000457763672,23.81767463684082,42700
2022-01-24 00:00:00-05:00,24.010000228881836,24.5,23.31999969482422,24.450000762939453,23.749683380126953,67200
2022-01-25 00:00:00-05:00,24.1200008392334,24.510000228881836,23.781999588012695,24.309999465942383,23.613691329956055,30700
2022-01-26 00:00:00-05:00,24.649999618530273,24.8700008392334,23.850000381469727,24.030000686645508,23.341712951660156,42100
2022-01-27 00:00:00-05:00,24.149999618530273,24.409000396728516,23.510000228881836,23.639999389648438,22.962881088256836,31400
2022-01-28 00:00:00-05:00,23.489999771118164,23.90999984741211,23.183000564575195,23.860000610351562,23.17658233642578,40500
2022-01-31 00:00:00-05:00,23.829999923706055,24.489999771118164,23.829999923706055,24.489999771118164,23.788536071777344,15600
2022-02-01 00:00:00-05:00,24.559999465942383,24.8799991607666,24.399999618530273,24.8799991607666,24.1673641204834,11800
2022-02-02 00:00:00-05:00,24.950000762939453,24.950000762939453,24.459999084472656,24.59000015258789,23.885671615600586,12200
2022-02-03 00:00:00-05:00,24.43000030517578,24.5,24.209999084472656,24.209999084472656,23.516555786132812,20300
2022-02-04 00:00:00-05:00,24.209999084472656,24.440000534057617,23.951000213623047,24.270000457763672,23.5748348236084,30100
2022-02-07 00:00:00-05:00,24.399999618530273,24.510000228881836,24.250999450683594,24.299999237060547,23.603975296020508,17000
2022-02-08 00:00:00-05:00,24.3700008392334,24.760000228881836,24.299999237060547,24.760000228881836,24.05080223083496,10500
2022-02-09 00:00:00-05:00,24.979999542236328,25.239999771118164,24.790000915527344,25.190000534057617,24.468486785888672,12100
2022-02-10 00:00:00-05:00,24.809999465942383,25.600000381469727,24.709999084472656,24.729999542236328,24.02166175842285,55900
2022-02-11 00:00:00-05:00,24.81999969482422,24.93000030517578,24.309999465942383,24.350000381469727,23.652544021606445,8800
2022-02-14 00:00:00-05:00,24.290000915527344,24.450000762939453,24.0,24.1299991607666,23.438844680786133,19100
2022-02-15 00:00:00-05:00,24.479999542236328,25.030000686645508,24.479999542236328,24.959999084472656,24.245073318481445,12800
2022-02-16 00:00:00-05:00,24.799999237060547,25.059999465942383,24.719999313354492,25.0,24.28392791748047,14500
2022-02-17 00:00:00-05:00,24.639999389648438,24.850000381469727,24.100000381469727,24.18000030517578,23.487415313720703,17700
2022-02-18 00:00:00-05:00,24.209999084472656,24.31999969482422,23.899999618530273,24.010000228881836,23.322284698486328,10900
2022-02-22 00:00:00-05:00,23.799999237060547,23.989999771118164,23.469999313354492,23.6299991607666,22.953168869018555,17900
2022-02-23 00:00:00-05:00,23.920000076293945,23.979999542236328,23.150999069213867,23.15999984741211,22.49662971496582,11000
2022-02-24 00:00:00-05:00,22.520000457763672,23.899999618530273,22.299999237060547,23.860000610351562,23.17658233642578,31800
2022-02-25 00:00:00-05:00,24.0,24.549999237060547,23.844999313354492,24.489999771118164,23.788536071777344,39400
2022-02-28 00:00:00-05:00,24.290000915527344,25.190000534057617,24.290000915527344,24.969999313354492,24.25478744506836,13100
2022-03-01 00:00:00-05:00,24.889999389648438,25.086999893188477,24.530000686645508,24.739999771118164,24.031373977661133,10600
2022-03-02 00:00:00-05:00,24.860000610351562,25.200000762939453,24.799999237060547,25.06999969482422,24.35192108154297,9100
2022-03-03 00:00:00-05:00,24.989999771118164,25.0,24.540000915527344,24.6299991607666,23.924524307250977,13300
2022-03-04 00:00:00-05:00,24.389999389648438,24.440000534057617,24.09000015258789,24.170000076293945,23.47770118713379,8300
2022-03-07 00:00:00-05:00,24.170000076293945,24.309999465942383,23.93000030517578,23.93000030517578,23.24457550048828,49200
2022-03-08 00:00:00-05:00,24.06999969482422,24.735000610351562,24.06999969482422,24.25,23.555410385131836,11200
2022-03-09 00:00:00-05:00,24.770000457763672,24.940000534057617,24.690000534057617,24.8799991607666,24.1673641204834,12900
2022-03-10 00:00:00-05:00,24.489999771118164,24.780000686645508,24.440000534057617,24.59000015258789,23.885671615600586,15700
2022-03-11 00:00:00-05:00,24.8799991607666,25.0,24.09000015258789,24.09000015258789,23.399993896484375,8900
2022-03-14 00:00:00-04:00,24.280000686645508,24.308000564575195,23.761999130249023,23.84000015258789,23.157154083251953,11600
2022-03-15 00:00:00-04:00,24.020000457763672,24.229999542236328,23.969999313354492,24.229999542236328,23.535982131958008,7600
2022-03-16 00:00:00-04:00,24.350000381469727,24.770000457763672,24.219999313354492,24.770000457763672,24.060514450073242,15000
2022-03-17 00:00:00-04:00,24.639999389648438,25.34000015258789,24.639999389648438,25.270000457763672,24.546194076538086,11900
2022-03-18 00:00:00-04:00,25.170000076293945,25.75,25.170000076293945,25.75,25.0124454498291,12000
2022-03-21 00:00:00-04:00,25.670000076293945,25.75,25.3799991607666,25.459999084472656,24.730751037597656,36200
2022-03-22 00:00:00-04:00,25.459999084472656,26.0,25.459999084472656,25.860000610351562,25.11929702758789,17900
2022-03-23 00:00:00-04:00,25.709999084472656,25.950000762939453,25.610000610351562,25.610000610351562,24.87645721435547,10100
2022-03-24 00:00:00-04:00,25.700000762939453,25.809999465942383,25.459999084472656,25.790000915527344,25.051300048828125,4400
2022-03-25 00:00:00-04:00,25.790000915527344,26.149999618530273,25.67099952697754,25.881999969482422,25.14066505432129,28300
2022-03-28 00:00:00-04:00,25.8799991607666,25.948999404907227,25.551000595092773,25.770000457763672,25.03187370300293,19900
2022-03-29 00:00:00-04:00,25.81999969482422,26.31999969482422,25.799999237060547,26.18000030517578,25.674219131469727,14300
2022-03-30 00:00:00-04:00,26.06999969482422,26.399999618530273,26.020000457763672,26.09000015258789,25.585956573486328,6500
2022-03-31 00:00:00-04:00,26.1299991607666,26.229999542236328,25.700000762939453,25.700000762939453,25.203493118286133,8700
2022-04-01 00:00:00-04:00,25.959999084472656,26.048999786376953,25.594999313354492,25.93199920654297,25.43100929260254,10200
2022-04-04 00:00:00-04:00,25.979999542236328,26.239999771118164,25.959999084472656,26.18000030517578,25.674219131469727,8000
2022-04-05 00:00:00-04:00,26.149999618530273,26.149999618530273,25.6200008392334,25.6200008392334,25.125038146972656,13700
2022-04-06 00:00:00-04:00,25.420000076293945,25.420000076293945,25.040000915527344,25.270000457763672,24.78179931640625,13700
2022-04-07 00:00:00-04:00,25.299999237060547,25.299999237060547,24.799999237060547,25.139999389648438,24.65431022644043,5400
2022-04-08 00:00:00-04:00,25.020000457763672,25.100000381469727,24.84000015258789,24.90999984741211,24.428752899169922,2800
2022-04-11 00:00:00-04:00,24.690000534057617,25.139999389648438,24.690000534057617,24.780000686645508,24.301265716552734,74100
2022-04-12 00:00:00-04:00,25.09000015258789,25.31999969482422,24.833999633789062,24.959999084472656,24.4777889251709,53600
2022-04-13 00:00:00-04:00,24.969999313354492,25.34000015258789,24.969999313354492,25.34000015258789,24.850448608398438,6000
2022-04-14 00:00:00-04:00,25.3799991607666,25.3799991607666,25.18000030517578,25.219999313354492,24.732765197753906,10400
2022-04-18 00:00:00-04:00,24.93000030517578,24.979999542236328,24.520000457763672,24.579999923706055,24.105131149291992,12400
2022-04-19 00:00:00-04:00,24.459999084472656,25.18000030517578,24.459999084472656,25.1200008392334,24.63469696044922,13800
2022-04-20 00:00:00-04:00,25.25,25.25,24.799999237060547,24.829999923706055,24.35030174255371,14300
2022-04-21 00:00:00-04:00,25.1200008392334,25.1200008392334,23.969999313354492,24.049999237060547,23.58536720275879,8800
2022-04-22 00:00:00-04:00,24.030000686645508,24.25,23.6200008392334,23.690000534057617,23.232324600219727,18500
