Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03 00:00:00+05:30,920.5,1010.0,911.0,999.25,995.9494018554688,102289
2022-01-04 00:00:00+05:30,1025.949951171875,1042.0,981.0,987.9500122070312,984.686767578125,87754
2022-01-05 00:00:00+05:30,987.9500122070312,991.0,920.5999755859375,937.5999755859375,934.5030517578125,60041
2022-01-06 00:00:00+05:30,940.0,995.0,930.0,964.4000244140625,961.2145385742188,32673
2022-01-07 00:00:00+05:30,969.4000244140625,992.6500244140625,964.1500244140625,975.9000244140625,972.6765747070312,20847
2022-01-10 00:00:00+05:30,998.0,1009.0,970.0,976.9500122070312,973.7230834960938,21636
2022-01-11 00:00:00+05:30,976.9500122070312,1004.7999877929688,971.2999877929688,980.0999755859375,976.8626708984375,21742
2022-01-12 00:00:00+05:30,991.0,1030.0,970.0,1008.75,1005.4180297851562,44288
2022-01-13 00:00:00+05:30,1007.7999877929688,1007.7999877929688,982.5,987.7000122070312,984.4375610351562,11611
2022-01-14 00:00:00+05:30,978.0,1000.0,977.5999755859375,995.4500122070312,992.1619873046875,12080
2022-01-17 00:00:00+05:30,988.0,1020.0,988.0,1004.9500122070312,1001.630615234375,28358
2022-01-18 00:00:00+05:30,1005.4500122070312,1005.4500122070312,932.25,958.5,955.3340454101562,24446
2022-01-19 00:00:00+05:30,969.0,1000.2000122070312,930.5999755859375,985.0499877929688,981.7963256835938,35142
2022-01-20 00:00:00+05:30,966.0,996.6500244140625,944.0499877929688,983.0499877929688,979.8029174804688,23728
2022-01-21 00:00:00+05:30,987.0999755859375,992.0,953.0499877929688,977.5499877929688,974.3211059570312,20441
2022-01-24 00:00:00+05:30,984.2000122070312,1010.0,911.0,942.6500244140625,939.536376953125,41649
2022-01-25 00:00:00+05:30,930.4000244140625,997.5,911.0,988.0499877929688,984.7864379882812,20907
2022-01-27 00:00:00+05:30,998.0,1015.0,973.75,985.5499877929688,982.294677734375,20211
2022-01-28 00:00:00+05:30,1000.0,1049.0,965.8499755859375,1028.449951171875,1025.052978515625,41115
2022-01-31 00:00:00+05:30,1130.9000244140625,1130.9000244140625,1020.0,1029.0999755859375,1025.7008056640625,61590
2022-02-01 00:00:00+05:30,1030.0,1060.0,984.7999877929688,991.7999877929688,988.5240478515625,35805
2022-02-02 00:00:00+05:30,1019.9000244140625,1090.949951171875,1011.0499877929688,1090.949951171875,1087.346435546875,34351
2022-02-03 00:00:00+05:30,1102.0,1191.0,1055.0,1115.5,1111.8154296875,85254
2022-02-04 00:00:00+05:30,1125.699951171875,1131.050048828125,1071.050048828125,1079.449951171875,1075.884521484375,13957
2022-02-07 00:00:00+05:30,1084.800048828125,1129.6500244140625,1060.0,1068.8499755859375,1065.3194580078125,13234
2022-02-08 00:00:00+05:30,1077.4000244140625,1115.3499755859375,1004.5,1024.3499755859375,1020.9664916992188,20331
2022-02-09 00:00:00+05:30,1018.2000122070312,1075.550048828125,1010.0,1048.75,1045.285888671875,22074
2022-02-10 00:00:00+05:30,1060.0,1067.75,1035.0,1037.8499755859375,1034.421875,7687
2022-02-11 00:00:00+05:30,1031.5,1057.0,1008.9000244140625,1033.550048828125,1030.13623046875,13137
2022-02-14 00:00:00+05:30,1001.0,1010.1500244140625,934.25,950.4000244140625,947.2608032226562,31692
2022-02-15 00:00:00+05:30,920.2000122070312,969.9500122070312,915.5499877929688,926.8499755859375,923.7885131835938,32129
2022-02-16 00:00:00+05:30,934.75,955.0,920.2000122070312,925.5499877929688,922.4928588867188,7014
2022-02-17 00:00:00+05:30,925.0,951.2000122070312,881.1500244140625,901.4000244140625,898.4226684570312,10458
2022-02-18 00:00:00+05:30,907.5999755859375,980.0,885.0,949.7999877929688,946.6627197265625,46599
2022-02-21 00:00:00+05:30,958.9000244140625,958.9000244140625,893.3499755859375,905.75,902.7582397460938,10082
2022-02-22 00:00:00+05:30,904.0,904.0,852.7999877929688,863.6500244140625,860.79736328125,11216
